19091,874,2018-05-08,2018-06-08
19092,785,2018-09-17,2018-10-17
19093,629,2018-06-26,2018-07-26
19094,750,2018-07-01,2018-08-01
19095,838,2019-09-23,2019-10-23
19096,584,2021-05-26,2021-06-26
19097,374,2021-06-21,2021-07-21
19098,407,2019-06-04,2019-07-04
19099,779,2018-05-27,2018-06-27
19100,37,2019-05-27,2019-06-27
19101,766,2021-05-14,2021-06-14
19102,186,2018-05-29,2018-06-29
19103,95,2020-07-23,2020-08-23
19104,707,2021-07-07,2021-08-07
19105,260,2018-09-02,2018-10-02
19106,888,2020-06-20,2020-07-20
19108,114,2021-07-17,2021-08-17
19109,101,2020-05-20,2020-06-20
19110,750,2018-09-01,2018-10-01
19111,217,2019-09-21,2019-10-21
19112,82,2021-07-04,2021-08-04
19113,195,2019-05-28,2019-06-28
19114,143,2020-07-15,2020-08-15
19116,523,2020-09-12,2020-10-12
19117,780,2018-05-22,2018-06-22
19119,450,2019-09-16,2019-10-16
19120,606,2021-05-14,2021-06-14
19121,351,2021-06-19,2021-07-19
19122,550,2018-08-29,2018-09-29
19123,746,2018-09-03,2018-10-03
19124,626,2021-08-13,2021-09-13
19125,174,2018-09-04,2018-10-04
19126,239,2020-09-27,2020-10-27
19127,637,2020-07-11,2020-08-11
19128,300,2019-07-06,2019-08-06
19129,466,2021-07-26,2021-08-26
19130,23,2021-05-14,2021-06-14
19131,509,2021-05-29,2021-06-29
19132,593,2018-07-16,2018-08-16
19133,48,2018-07-08,2018-08-08
19134,296,2020-07-16,2020-08-16
19135,590,2021-05-23,2021-06-23
19136,176,2019-05-02,2019-06-02
19137,300,2019-09-06,2019-10-06
19138,175,2018-05-17,2018-06-17
19139,737,2020-09-28,2020-10-28
19140,78,2021-05-24,2021-06-24
19141,290,2020-07-05,2020-08-05
19142,580,2019-10-01,2019-11-01
19143,394,2020-07-12,2020-08-12
19144,585,2019-08-23,2019-09-23
19145,672,2021-05-09,2021-06-09
19146,50,2019-05-22,2019-06-22
19147,131,2021-06-11,2021-07-11
19149,829,2021-09-14,2021-10-14
19150,372,2019-09-04,2019-10-04
19152,534,2019-07-30,2019-08-30
19153,524,2019-09-02,2019-10-02
19154,320,2021-09-23,2021-10-23
19155,663,2020-09-26,2020-10-26
19156,852,2018-06-23,2018-07-23
19157,305,2019-06-27,2019-07-27
19158,492,2018-09-26,2018-10-26
19159,284,2020-07-14,2020-08-14
19160,364,2021-08-23,2021-09-23
19161,207,2018-09-28,2018-10-28
19162,760,2020-07-17,2020-08-17
19163,403,2018-10-01,2018-11-01
19164,694,2020-05-26,2020-06-26
19165,881,2018-08-15,2018-09-15
19166,631,2018-08-10,2018-09-10
19167,622,2021-05-09,2021-06-09
19169,477,2020-09-24,2020-10-24
19170,55,2019-05-25,2019-06-25
19171,511,2019-05-07,2019-06-07
19172,476,2019-09-13,2019-10-13
19173,329,2020-07-11,2020-08-11
19175,863,2021-08-22,2021-09-22
19176,481,2018-07-25,2018-08-25
19177,311,2021-09-01,2021-10-01
19178,159,2021-08-13,2021-09-13
19179,478,2019-07-04,2019-08-04
19180,770,2019-05-27,2019-06-27
19181,217,2020-05-21,2020-06-21
19182,579,2021-07-18,2021-08-18
19183,191,2019-07-03,2019-08-03
19184,500,2020-07-13,2020-08-13
19185,716,2019-05-17,2019-06-17
19186,606,2021-07-14,2021-08-14
19187,349,2019-08-23,2019-09-23
19188,862,2019-09-27,2019-10-27
19189,676,2021-05-03,2021-06-03
19190,355,2021-06-10,2021-07-10
19191,151,2020-09-25,2020-10-25
19192,489,2020-07-10,2020-08-10
19193,177,2020-04-30,2020-05-31
19195,557,2020-10-01,2020-11-01
19196,554,2020-09-21,2020-10-21
19197,278,2020-05-23,2020-06-23
19199,277,2020-06-28,2020-07-28
19200,107,2021-07-23,2021-08-23
19201,503,2019-08-04,2019-09-04
19202,130,2020-09-07,2020-10-07
19204,228,2020-08-25,2020-09-25
19205,229,2020-06-29,2020-07-29
19206,601,2021-08-20,2021-09-20
19207,607,2021-05-21,2021-06-21
19208,545,2020-05-26,2020-06-26
19209,625,2020-09-08,2020-10-08
19210,276,2021-09-07,2021-10-07
19211,52,2021-09-08,2021-10-08
19212,883,2019-05-27,2019-06-27
19213,184,2019-06-16,2019-07-16
19214,451,2020-07-05,2020-08-05
19215,405,2021-07-23,2021-08-23
19216,638,2020-09-02,2020-10-02
19218,437,2021-05-27,2021-06-27
19219,831,2020-08-05,2020-09-05
19220,745,2019-05-05,2019-06-05
19221,816,2020-06-01,2020-07-01
19223,833,2019-05-24,2019-06-24
19224,144,2020-06-18,2020-07-18
19225,452,2019-06-16,2019-07-16
19226,834,2019-09-28,2019-10-28
19227,45,2021-07-08,2021-08-08
19228,895,2019-09-01,2019-10-01
19229,503,2020-05-04,2020-06-04
19231,470,2021-07-08,2021-08-08
19232,624,2021-08-27,2021-09-27
19233,653,2018-09-10,2018-10-10
19234,526,2019-07-21,2019-08-21
19235,238,2020-09-17,2020-10-17
19236,526,2019-09-21,2019-10-21
19237,646,2021-08-02,2021-09-02
19238,223,2018-05-08,2018-06-08
19239,457,2018-08-19,2018-09-19
19240,477,2021-05-24,2021-06-24
19241,869,2020-09-28,2020-10-28
19242,363,2021-09-12,2021-10-12
19243,860,2018-08-25,2018-09-25
19244,613,2020-08-24,2020-09-24
19245,53,2019-07-17,2019-08-17
19246,519,2019-09-06,2019-10-06
19247,667,2019-08-19,2019-09-19
19248,141,2021-07-26,2021-08-26
19249,451,2020-09-05,2020-10-05
19250,694,2020-07-26,2020-08-26
19251,599,2021-07-25,2021-08-25
19252,577,2018-09-15,2018-10-15
19253,665,2020-05-18,2020-06-18
19254,415,2018-07-26,2018-08-26
19255,234,2020-09-28,2020-10-28
19256,124,2020-07-04,2020-08-04
19257,201,2019-07-26,2019-08-26
19258,391,2021-07-23,2021-08-23
19260,819,2020-06-09,2020-07-09
19261,618,2021-05-30,2021-06-30
19262,613,2021-05-24,2021-06-24
19263,849,2019-05-26,2019-06-26
19264,179,2020-09-28,2020-10-28
19265,643,2021-08-05,2021-09-05
19266,310,2019-05-18,2019-06-18
19267,342,2020-06-09,2020-07-09
19269,17,2018-07-09,2018-08-09
19270,619,2018-07-28,2018-08-28
19271,67,2020-06-06,2020-07-06
19272,731,2021-07-21,2021-08-21
19273,877,2019-05-14,2019-06-14
19274,147,2021-05-22,2021-06-22
19275,709,2020-08-07,2020-09-07
19276,575,2019-07-11,2019-08-11
19277,250,2019-09-02,2019-10-02
19278,480,2019-05-03,2019-06-03
19280,252,2018-09-07,2018-10-07
19281,357,2020-06-06,2020-07-06
19282,832,2019-05-21,2019-06-21
19283,604,2018-06-10,2018-07-10
19284,753,2018-07-12,2018-08-12
19285,67,2020-08-06,2020-09-06
19286,337,2018-09-17,2018-10-17
19287,96,2019-09-24,2019-10-24
19288,709,2021-05-07,2021-06-07
19292,356,2020-05-28,2020-06-28
19293,155,2018-08-17,2018-09-17
19294,160,2020-07-07,2020-08-07
19295,155,2019-05-17,2019-06-17
19296,445,2018-07-13,2018-08-13
19297,200,2018-09-21,2018-10-21
19298,892,2020-08-24,2020-09-24
19299,349,2020-05-23,2020-06-23
19300,729,2021-09-22,2021-10-22
19301,335,2020-05-08,2020-06-08
19303,766,2021-07-14,2021-08-14
19304,811,2021-05-31,2021-06-30
19305,156,2019-07-28,2019-08-28
19306,405,2021-09-23,2021-10-23
19307,83,2020-08-10,2020-09-10
19309,115,2021-05-08,2021-06-08
19310,836,2018-06-01,2018-07-01
19311,358,2018-06-14,2018-07-14
19312,790,2020-08-03,2020-09-03
19313,267,2021-05-29,2021-06-29
19314,454,2019-09-20,2019-10-20
19315,876,2020-05-01,2020-06-01
19316,745,2019-07-05,2019-08-05
19317,564,2020-07-03,2020-08-03
19318,289,2020-08-26,2020-09-26
19319,242,2020-05-20,2020-06-20
19321,650,2021-07-20,2021-08-20
19323,689,2018-09-23,2018-10-23
19324,870,2020-07-03,2020-08-03
19325,692,2021-07-12,2021-08-12
19326,108,2021-09-23,2021-10-23
19327,587,2020-08-07,2020-09-07
19330,659,2021-05-08,2021-06-08
19331,164,2020-09-22,2020-10-22
19334,476,2020-05-13,2020-06-13
19335,19,2021-07-06,2021-08-06
19337,894,2018-09-29,2018-10-29
19339,330,2021-05-07,2021-06-07
19342,687,2019-08-13,2019-09-13
19343,101,2020-07-20,2020-08-20
19344,378,2020-05-22,2020-06-22
19345,691,2019-08-28,2019-09-28
19346,873,2020-05-10,2020-06-10
19347,547,2020-05-07,2020-06-07
19348,606,2021-09-14,2021-10-14
19349,599,2021-09-25,2021-10-25
19350,407,2019-08-04,2019-09-04
19351,209,2021-06-18,2021-07-18
19352,799,2019-05-02,2019-06-02
19353,224,2019-05-28,2019-06-28
19356,694,2020-09-26,2020-10-26
19357,480,2019-07-03,2019-08-03
19359,732,2020-07-14,2020-08-14
19360,749,2020-07-24,2020-08-24
19361,227,2021-07-21,2021-08-21
19363,529,2021-07-12,2021-08-12
19364,733,2020-09-15,2020-10-15
19365,113,2019-08-20,2019-09-20
19366,576,2020-07-26,2020-08-26
19367,541,2018-06-01,2018-07-01
19369,788,2020-08-28,2020-09-28
19370,124,2020-09-04,2020-10-04
19371,310,2019-07-18,2019-08-18
19372,760,2020-09-17,2020-10-17
19373,310,2019-09-18,2019-10-18
19374,544,2019-05-25,2019-06-25
19375,583,2021-09-25,2021-10-25
19376,762,2019-09-09,2019-10-09
19379,239,2021-05-26,2021-06-26
19380,53,2019-09-17,2019-10-17
19381,628,2019-05-01,2019-06-01
19382,304,2021-05-29,2021-06-29
19383,109,2020-08-23,2020-09-23
19384,88,2019-05-24,2019-06-24
19387,216,2018-09-27,2018-10-27
19388,822,2019-06-28,2019-07-28
19389,885,2019-07-22,2019-08-22
19391,37,2019-07-27,2019-08-27
19392,116,2019-07-16,2019-08-16
19393,529,2021-09-12,2021-10-12
19394,222,2019-05-13,2019-06-13
19396,209,2021-08-18,2021-09-18
19398,843,2021-08-02,2021-09-02
19399,219,2018-08-29,2018-09-29
19400,368,2019-08-17,2019-09-17
19401,577,2019-05-15,2019-06-15
19402,899,2018-06-29,2018-07-29
19403,431,2020-05-24,2020-06-24
19404,789,2019-05-18,2019-06-18
19405,266,2019-05-08,2019-06-08
19406,728,2020-08-25,2020-09-25
19407,286,2020-06-08,2020-07-08
19408,79,2019-06-02,2019-07-02
19410,573,2021-09-08,2021-10-08
19411,33,2021-05-25,2021-06-25
19412,690,2018-07-04,2018-08-04
19413,382,2020-06-04,2020-07-04
19414,837,2019-05-18,2019-06-18
19415,506,2021-08-14,2021-09-14
19416,59,2018-07-06,2018-08-06
19417,43,2018-06-23,2018-07-23
19418,370,2019-05-12,2019-06-12
19419,746,2019-05-03,2019-06-03
19420,528,2019-09-14,2019-10-14
19421,662,2020-09-12,2020-10-12
19422,138,2020-08-26,2020-09-26
19423,252,2019-05-07,2019-06-07
19424,355,2021-08-10,2021-09-10
19425,875,2021-06-04,2021-07-04
19426,779,2018-07-27,2018-08-27
19428,234,2021-05-27,2021-06-27
19429,510,2019-09-11,2019-10-11
19430,588,2020-07-05,2020-08-05
19431,145,2020-05-28,2020-06-28
19432,94,2020-05-27,2020-06-27
19434,590,2021-07-23,2021-08-23
19435,160,2020-09-07,2020-10-07
19436,336,2018-09-01,2018-10-01
19437,740,2018-05-22,2018-06-22
19438,558,2021-05-15,2021-06-15
19439,844,2020-05-17,2020-06-17
19440,389,2019-09-12,2019-10-12
19441,677,2019-08-27,2019-09-27
19442,172,2020-08-27,2020-09-27
19443,103,2021-06-07,2021-07-07
19444,764,2020-05-18,2020-06-18
19445,449,2021-05-31,2021-06-30
19446,811,2021-07-30,2021-08-30
19447,53,2020-05-17,2020-06-17
19448,842,2021-07-01,2021-08-01
19449,630,2019-06-19,2019-07-19
19451,482,2019-05-29,2019-06-29
19452,509,2021-07-29,2021-08-29
19453,379,2021-05-07,2021-06-07
19454,73,2021-07-17,2021-08-17
19455,782,2018-09-16,2018-10-16
19456,666,2019-05-09,2019-06-09
19457,492,2019-05-26,2019-06-26
19458,351,2021-08-19,2021-09-19
19459,391,2021-09-23,2021-10-23
19460,427,2020-09-16,2020-10-16
19461,834,2020-05-27,2020-06-27
19462,663,2021-05-25,2021-06-25
19463,543,2019-09-22,2019-10-22
19464,891,2019-05-15,2019-06-15
19465,639,2021-09-23,2021-10-23
19466,542,2021-06-01,2021-07-01
19467,393,2018-07-01,2018-08-01
19468,188,2021-07-04,2021-08-04
19469,339,2021-07-09,2021-08-09
19470,290,2020-09-05,2020-10-05
19471,170,2019-07-14,2019-08-14
19472,40,2020-07-12,2020-08-12
19475,86,2020-09-26,2020-10-26
19476,896,2018-07-06,2018-08-06
19477,673,2021-07-09,2021-08-09
19478,554,2021-05-21,2021-06-21
19479,715,2021-08-24,2021-09-24
19480,545,2020-07-26,2020-08-26
19481,86,2021-05-25,2021-06-25
19482,810,2019-07-26,2019-08-26
19484,481,2018-09-25,2018-10-25
19485,581,2019-07-02,2019-08-02
19486,585,2020-05-23,2020-06-23
19487,309,2021-09-12,2021-10-12
19489,615,2019-07-24,2019-08-24
19490,272,2020-08-08,2020-09-08
19491,630,2019-08-19,2019-09-19
19492,622,2021-07-09,2021-08-09
19493,477,2021-07-24,2021-08-24
19494,851,2021-07-22,2021-08-22
19496,177,2020-07-01,2020-08-01
19497,265,2019-07-12,2019-08-12
19498,789,2019-07-18,2019-08-18
19500,165,2019-09-20,2019-10-20
19501,28,2019-08-24,2019-09-24
19502,113,2020-05-20,2020-06-20
19503,136,2018-09-20,2018-10-20
19505,214,2021-09-17,2021-10-17
19506,869,2021-05-27,2021-06-27
19507,335,2020-07-08,2020-08-08
19508,207,2019-05-28,2019-06-28
19509,892,2021-05-24,2021-06-24
19510,445,2018-09-13,2018-10-13
19511,27,2018-07-07,2018-08-07
19512,521,2018-08-09,2018-09-09
19513,324,2018-07-12,2018-08-12
19514,441,2021-09-25,2021-10-25
19517,632,2020-08-08,2020-09-08
19518,541,2018-08-01,2018-09-01
19520,809,2021-07-13,2021-08-13
19521,419,2019-07-01,2019-08-01
19522,763,2020-05-16,2020-06-16
19523,299,2021-08-16,2021-09-16
19524,586,2021-05-08,2021-06-08
19525,24,2021-05-17,2021-06-17
19526,402,2019-07-19,2019-08-19
19528,449,2021-07-30,2021-08-30
19529,259,2021-09-17,2021-10-17
19530,326,2019-07-16,2019-08-16
19531,767,2021-05-28,2021-06-28
19532,798,2021-07-21,2021-08-21
19534,400,2020-08-03,2020-09-03
19535,70,2018-06-07,2018-07-07
19537,288,2019-08-16,2019-09-16
19538,404,2020-05-03,2020-06-03
19539,169,2020-07-24,2020-08-24
19540,760,2021-05-17,2021-06-17
19541,188,2021-09-04,2021-10-04
19542,688,2021-06-16,2021-07-16
19544,291,2019-05-13,2019-06-13
19545,547,2020-07-07,2020-08-07
19546,654,2021-09-08,2021-10-08
19547,84,2020-08-15,2020-09-15
19548,695,2019-08-11,2019-09-11
19549,743,2020-08-19,2020-09-19
19550,706,2021-07-24,2021-08-24
19552,230,2019-05-14,2019-06-14
19553,811,2021-09-30,2021-10-30
19554,474,2018-09-23,2018-10-23
19556,90,2019-09-20,2019-10-20
19557,164,2021-05-22,2021-06-22
19558,135,2019-05-20,2019-06-20
19559,899,2018-08-29,2018-09-29
19560,275,2020-05-25,2020-06-25
19561,820,2018-09-30,2018-10-30
19562,576,2020-09-26,2020-10-26
19563,832,2019-07-21,2019-08-21
19564,802,2019-09-01,2019-10-01
19565,521,2019-05-09,2019-06-09
19566,348,2021-06-05,2021-07-05
19567,301,2018-09-12,2018-10-12
19568,392,2018-08-04,2018-09-04
19569,732,2020-09-14,2020-10-14
19570,23,2021-07-14,2021-08-14
19571,222,2019-07-13,2019-08-13
19573,403,2019-04-30,2019-05-31
19575,688,2021-08-16,2021-09-16
19576,577,2019-07-15,2019-08-15
19579,555,2021-08-19,2021-09-19
19580,204,2021-07-07,2021-08-07
19582,240,2019-07-01,2019-08-01
19583,24,2021-07-17,2021-08-17
19584,252,2019-07-07,2019-08-07
19585,564,2020-09-03,2020-10-03
19586,218,2021-07-09,2021-08-09
19587,301,2019-05-12,2019-06-12
19588,227,2021-09-21,2021-10-21
19589,221,2018-08-25,2018-09-25
19590,418,2018-09-10,2018-10-10
19591,681,2021-09-26,2021-10-26
19592,659,2021-07-08,2021-08-08
19593,486,2019-07-10,2019-08-10
19594,233,2019-09-02,2019-10-02
19595,68,2019-09-25,2019-10-25
19596,894,2019-05-28,2019-06-28
19597,734,2019-08-04,2019-09-04
19598,172,2021-05-27,2021-06-27
19599,358,2018-08-14,2018-09-14
19600,589,2020-09-27,2020-10-27
19601,407,2020-05-04,2020-06-04
19602,615,2019-09-24,2019-10-24
19603,348,2021-08-05,2021-09-05
19605,614,2020-05-22,2020-06-22
19606,112,2020-09-01,2020-10-01
19607,272,2021-05-08,2021-06-08
19608,771,2018-09-25,2018-10-25
19609,492,2019-07-26,2019-08-26
19610,839,2019-09-11,2019-10-11
19611,571,2019-07-22,2019-08-22
19612,435,2021-08-29,2021-09-29
19613,60,2020-07-03,2020-08-03
19614,115,2021-07-08,2021-08-08
19615,401,2018-06-27,2018-07-27
19617,629,2018-08-26,2018-09-26
19618,279,2019-07-03,2019-08-03
19619,492,2019-09-26,2019-10-26
19620,662,2021-05-12,2021-06-12
19621,141,2021-09-26,2021-10-26
19622,746,2019-07-03,2019-08-03
19623,314,2018-07-18,2018-08-18
19624,535,2019-08-17,2019-09-17
19625,638,2021-05-02,2021-06-02
19626,241,2021-09-02,2021-10-02
19627,509,2021-09-29,2021-10-29
19628,295,2019-05-14,2019-06-14
19629,419,2019-09-01,2019-10-01
19630,493,2018-09-10,2018-10-10
19631,632,2021-05-08,2021-06-08
19632,373,2019-05-04,2019-06-04
19633,770,2019-07-27,2019-08-27
19634,450,2020-05-16,2020-06-16
19635,56,2018-09-02,2018-10-02
19636,884,2020-05-10,2020-06-10
19637,595,2018-09-17,2018-10-17
19638,850,2020-09-16,2020-10-16
19639,549,2021-07-25,2021-08-25
19640,587,2021-05-07,2021-06-07
19642,107,2021-09-23,2021-10-23
19643,334,2020-08-08,2020-09-08
19644,788,2021-05-28,2021-06-28
19645,356,2020-07-28,2020-08-28
19646,708,2021-05-18,2021-06-18
19647,196,2019-07-01,2019-08-01
19648,50,2019-07-22,2019-08-22
19649,743,2021-05-19,2021-06-19
19650,725,2019-08-27,2019-09-27
19651,378,2020-07-22,2020-08-22
19652,31,2019-09-19,2019-10-19
19653,705,2020-07-09,2020-08-09
19654,464,2018-07-21,2018-08-21
19655,325,2019-07-10,2019-08-10
19656,866,2021-07-22,2021-08-22
19657,152,2021-06-20,2021-07-20
19658,503,2020-07-04,2020-08-04
19659,613,2021-07-24,2021-08-24
19660,873,2020-07-10,2020-08-10
19661,781,2018-07-18,2018-08-18
19662,876,2020-07-01,2020-08-01
19663,728,2021-05-25,2021-06-25
19664,194,2019-09-02,2019-10-02
19665,283,2019-07-21,2019-08-21
19666,667,2020-05-19,2020-06-19
19668,645,2021-07-26,2021-08-26
19669,510,2020-05-11,2020-06-11
19670,116,2019-09-16,2019-10-16
19671,787,2021-05-21,2021-06-21
19672,164,2021-07-22,2021-08-22
19674,189,2020-07-15,2020-08-15
19675,381,2020-07-02,2020-08-02
19676,861,2021-05-15,2021-06-15
19677,95,2020-09-23,2020-10-23
19678,617,2020-08-15,2020-09-15
19679,780,2018-07-22,2018-08-22
19680,669,2020-05-26,2020-06-26
19681,272,2021-07-08,2021-08-08
19682,489,2020-09-10,2020-10-10
19684,68,2020-05-25,2020-06-25
19686,825,2020-07-04,2020-08-04
19687,887,2020-07-25,2020-08-25
19688,271,2020-07-17,2020-08-17
19689,290,2021-05-05,2021-06-05
19690,645,2021-09-26,2021-10-26
19691,864,2021-09-01,2021-10-01
19692,33,2021-07-25,2021-08-25
19693,221,2019-05-25,2019-06-25
19694,164,2021-09-22,2021-10-22
19695,94,2020-07-27,2020-08-27
19696,327,2019-07-20,2019-08-20
19697,366,2019-07-23,2019-08-23
19698,629,2019-05-26,2019-06-26
19699,51,2019-05-07,2019-06-07
19700,795,2021-07-04,2021-08-04
19701,177,2020-09-01,2020-10-01
19702,51,2019-07-07,2019-08-07
19704,699,2020-06-26,2020-07-26
19705,266,2019-07-08,2019-08-08
19706,683,2021-08-29,2021-09-29
19707,374,2021-08-21,2021-09-21
19708,367,2021-05-22,2021-06-22
19709,112,2021-05-01,2021-06-01
19711,272,2021-09-08,2021-10-08
19712,282,2020-08-22,2020-09-22
19713,152,2021-08-20,2021-09-20
19715,287,2021-07-23,2021-08-23
19716,795,2021-09-04,2021-10-04
19718,486,2019-09-10,2019-10-10
19719,595,2019-05-17,2019-06-17
19720,565,2021-09-09,2021-10-09
19723,759,2021-09-22,2021-10-22
19724,489,2021-05-10,2021-06-10
19725,550,2019-05-29,2019-06-29
19726,386,2020-09-12,2020-10-12
19727,842,2021-09-01,2021-10-01
19728,409,2018-09-23,2018-10-23
19729,197,2020-09-29,2020-10-29
19730,409,2019-05-23,2019-06-23
19732,736,2021-06-30,2021-07-31
19733,503,2020-09-04,2020-10-04
19734,717,2020-07-22,2020-08-22
19735,292,2018-08-23,2018-09-23
19736,194,2020-05-02,2020-06-02
19737,218,2021-09-09,2021-10-09
19738,584,2021-07-26,2021-08-26
19739,619,2018-09-28,2018-10-28
19740,116,2020-05-16,2020-06-16
19741,224,2019-07-28,2019-08-28
19742,554,2021-07-21,2021-08-21
19743,360,2018-07-15,2018-08-15
19744,674,2018-07-24,2018-08-24
19745,755,2021-07-28,2021-08-28
19746,716,2019-07-17,2019-08-17
19747,780,2018-09-22,2018-10-22
19748,859,2018-06-15,2018-07-15
19749,894,2019-07-28,2019-08-28
19750,889,2018-05-26,2018-06-26
19751,523,2021-05-12,2021-06-12
19752,875,2021-08-04,2021-09-04
19753,533,2019-06-27,2019-07-27
19754,171,2019-05-04,2019-06-04
19755,55,2019-07-25,2019-08-25
19756,151,2021-05-25,2021-06-25
19757,319,2019-07-24,2019-08-24
19759,574,2021-05-07,2021-06-07
19760,802,2020-05-01,2020-06-01
19761,625,2021-05-08,2021-06-08
19762,825,2020-09-04,2020-10-04
19763,168,2019-09-16,2019-10-16
19764,728,2021-07-25,2021-08-25
19765,651,2018-05-04,2018-06-04
19766,878,2021-07-17,2021-08-17
19767,561,2019-05-10,2019-06-10
19768,609,2020-05-27,2020-06-27
19770,440,2019-07-18,2019-08-18
19771,672,2021-07-09,2021-08-09
19772,790,2021-05-03,2021-06-03
19773,22,2019-09-09,2019-10-09
19774,663,2021-07-25,2021-08-25
19775,651,2018-07-04,2018-08-04
19776,424,2020-05-11,2020-06-11
19777,472,2019-09-23,2019-10-23
19778,333,2021-07-13,2021-08-13
19779,644,2018-05-23,2018-06-23
19780,480,2019-09-03,2019-10-03
19781,257,2020-07-15,2020-08-15
19782,203,2019-05-17,2019-06-17
19783,609,2020-07-27,2020-08-27
19784,798,2021-09-21,2021-10-21
19785,635,2019-08-19,2019-09-19
19786,205,2021-05-03,2021-06-03
19787,118,2020-07-03,2020-08-03
19788,878,2021-09-17,2021-10-17
19789,818,2020-09-05,2020-10-05
19790,838,2020-05-23,2020-06-23
19791,12,2020-09-27,2020-10-27
19792,56,2019-05-02,2019-06-02
19793,74,2020-07-16,2020-08-16
19794,642,2018-05-27,2018-06-27
19795,286,2020-08-08,2020-09-08
19796,27,2018-09-07,2018-10-07
19797,544,2019-07-25,2019-08-25
19798,612,2019-05-11,2019-06-11
19799,294,2021-05-15,2021-06-15
19800,54,2021-08-10,2021-09-10
19801,814,2019-08-23,2019-09-23
19802,230,2019-07-14,2019-08-14
19804,33,2021-09-25,2021-10-25
19805,466,2021-09-26,2021-10-26
19806,219,2019-05-29,2019-06-29
19807,361,2021-05-15,2021-06-15
19808,751,2021-08-11,2021-09-11
19809,297,2019-07-29,2019-08-29
19810,636,2019-07-06,2019-08-06
19811,827,2019-09-12,2019-10-12
19812,286,2021-05-08,2021-06-08
19813,127,2020-08-13,2020-09-13
19814,80,2019-07-23,2019-08-23
19815,482,2019-07-29,2019-08-29
19816,698,2018-08-22,2018-09-22
19817,610,2019-07-26,2019-08-26
19819,789,2019-09-18,2019-10-18
19820,246,2018-05-26,2018-06-26
19821,193,2019-05-27,2019-06-27
19822,321,2021-05-10,2021-06-10
19823,332,2019-07-11,2019-08-11
19824,530,2018-06-21,2018-07-21
19825,409,2019-07-23,2019-08-23
19826,457,2019-05-19,2019-06-19
19827,387,2021-07-01,2021-08-01
19829,51,2019-09-07,2019-10-07
19830,429,2021-09-19,2021-10-19
19831,165,2020-05-20,2020-06-20
19832,50,2019-09-22,2019-10-22
19833,636,2019-09-06,2019-10-06
19834,770,2019-09-27,2019-10-27
19835,607,2021-07-21,2021-08-21
19836,44,2019-05-16,2019-06-16
19837,785,2019-05-17,2019-06-17
19838,199,2019-08-27,2019-09-27
19839,217,2020-07-21,2020-08-21
19840,848,2020-05-10,2020-06-10
19841,195,2019-07-28,2019-08-28
19842,286,2021-07-08,2021-08-08
19843,416,2021-09-11,2021-10-11
19844,644,2018-07-23,2018-08-23
19845,812,2021-07-13,2021-08-13
19846,883,2019-07-27,2019-08-27
19847,591,2020-07-22,2020-08-22
19848,48,2018-09-08,2018-10-08
19850,806,2020-09-02,2020-10-02
19851,185,2021-05-10,2021-06-10
19852,414,2021-07-18,2021-08-18
19853,286,2021-09-08,2021-10-08
19855,243,2020-05-15,2020-06-15
19856,97,2019-10-01,2019-11-01
19857,497,2021-07-20,2021-08-20
19859,148,2021-09-01,2021-10-01
19860,616,2020-10-01,2020-11-01
19861,760,2021-07-17,2021-08-17
19862,747,2018-06-08,2018-07-08
19864,237,2021-05-10,2021-06-10
19865,788,2021-07-28,2021-08-28
19866,112,2021-07-01,2021-08-01
19867,96,2020-05-24,2020-06-24
19868,882,2020-05-15,2020-06-15
19869,64,2021-05-22,2021-06-22
19870,407,2020-07-04,2020-08-04
19871,269,2019-05-19,2019-06-19
19872,275,2020-07-25,2020-08-25
19873,652,2019-09-04,2019-10-04
19874,88,2019-07-24,2019-08-24
19875,91,2021-07-26,2021-08-26
19876,82,2021-09-04,2021-10-04
19877,415,2018-09-26,2018-10-26
19878,701,2019-06-15,2019-07-15
19879,407,2020-09-04,2020-10-04
19880,720,2021-09-27,2021-10-27
19881,656,2021-05-03,2021-06-03
19883,568,2018-05-02,2018-06-02
19884,91,2021-09-26,2021-10-26
19885,60,2020-09-03,2020-10-03
19886,696,2019-08-17,2019-09-17
19887,168,2020-05-16,2020-06-16
19888,609,2020-09-27,2020-10-27
19889,178,2021-08-01,2021-09-01
19890,557,2021-04-30,2021-05-31
19891,275,2020-09-25,2020-10-25
19892,511,2019-07-07,2019-08-07
19894,560,2021-05-05,2021-06-05
19895,885,2019-09-22,2019-10-22
19896,747,2018-08-08,2018-09-08
19898,516,2019-09-18,2019-10-18
19899,317,2019-07-04,2019-08-04
19900,291,2019-07-13,2019-08-13
19901,375,2020-05-18,2020-06-18
19902,858,2018-07-12,2018-08-12
19903,499,2021-05-23,2021-06-23
19904,642,2018-07-27,2018-08-27
19905,43,2018-08-23,2018-09-23
19906,806,2021-05-02,2021-06-02
19907,771,2019-05-25,2019-06-25
19908,503,2021-05-04,2021-06-04
19909,832,2019-09-21,2019-10-21
19910,844,2020-07-17,2020-08-17
19911,69,2018-07-28,2018-08-28
19912,848,2020-07-10,2020-08-10
19913,436,2018-09-08,2018-10-08
19914,714,2019-08-11,2019-09-11
19915,377,2018-07-13,2018-08-13
19916,267,2021-07-29,2021-08-29
19917,339,2021-09-09,2021-10-09
19918,154,2019-09-18,2019-10-18
19920,785,2019-07-17,2019-08-17
19921,202,2019-09-14,2019-10-14
