6243,837,3,2.60
6244,838,3,0.30
6245,839,1,2.80
6246,840,2,2.60
6247,841,1,1.10
6248,841,2,0.80
6249,842,1,0.30
6250,842,2,0.70
6251,843,2,0.20
6252,845,1,3.30
6253,845,2,1.20
6254,847,2,3.50
6255,847,3,0.20
6256,847,1,2.60
6257,850,3,1.10
6258,850,1,0.90
6259,850,2,0.60
6260,851,3,0.60
6261,851,1,3.80
6262,853,3,2.90
6263,855,3,2.40
6264,855,1,0.30
6265,858,1,1.20
6266,859,1,3.90
6267,859,2,3.80
6268,859,3,3.20
6269,861,3,2.90
6270,861,1,1.10
6271,861,2,3.70
6272,862,1,0.10
6273,862,2,2.60
6274,863,1,2.10
6275,863,2,0.50
6276,863,3,1.30
6277,864,3,1.90
6278,866,2,2.90
6279,866,3,3.30
6280,866,1,1.60
6281,867,1,3.30
6282,868,1,2.30
6283,868,2,0.80
6284,870,1,0.50
6285,871,1,3.20
6286,872,1,3.40
6287,872,2,1.20
6288,872,3,2.90
6289,873,3,2.70
6290,873,1,0.60
6291,873,2,3.60
6292,874,2,1.50
6293,876,1,0.30
6294,879,3,3.60
6295,879,1,2.10
6296,880,1,0.20
6297,880,2,2.90
6298,883,1,0.20
6299,883,2,0.70
6300,883,3,1.10
6301,884,3,2.40
6302,885,2,0.80
6303,885,3,0.30
6304,886,2,3.90
6305,887,2,3.30
6306,888,1,0.60
6307,888,2,1.40
6308,888,3,2.30
6309,889,2,1.80
6310,889,3,3.30
6311,889,1,1.30
6312,890,1,0.50
6313,890,2,0.20
6314,892,3,3.90
6315,892,1,2.30
6316,893,3,1.50
6317,893,1,2.40
6318,893,2,0.30
6319,894,3,2.30
6320,894,1,3.90
6321,894,2,1.40
6322,895,3,0.80
6323,896,3,2.20
6324,898,2,2.30
6325,898,3,1.20
6326,900,3,2.50
6327,900,1,1.20
